year,region_code,region_name,region_display,sector_id,sector_name,axis,value,region_total,share
2013,01,Tarapaca,Tarapacá,03,Minería,resource_rent,1259.715213225,3297.6334691207,0.3820058308544818
2013,01,Tarapaca,Tarapacá,06,Construcción,construction,271.91341009325,3297.6334691207,0.08245713559116519
2013,01,Tarapaca,Tarapacá,10,Servicios de vivienda e inmobiliarios,spatial_rent,159.37917606401,3297.6334691207,0.048331379929409744
2013,02,Antofagasta,Antofagasta,03,Minería,resource_rent,7301.675747312,12453.775164684,0.5863021975872704
2013,02,Antofagasta,Antofagasta,06,Construcción,construction,1125.6856465058,12453.775164684,0.09038910945638248
2013,02,Antofagasta,Antofagasta,10,Servicios de vivienda e inmobiliarios,spatial_rent,318.25470388383,12453.775164684,0.025554877912548644
2013,03,Atacama,Atacama,03,Minería,resource_rent,1239.9751316804,3207.1304287475,0.3866307152854569
2013,03,Atacama,Atacama,06,Construcción,construction,510.48699588626,3207.1304287475,0.15917250864213325
2013,03,Atacama,Atacama,10,Servicios de vivienda e inmobiliarios,spatial_rent,146.9946713867,3207.1304287475,0.04583370544244024
2013,04,Coquimbo,Coquimbo,03,Minería,resource_rent,1309.3260882767,4543.3565110835,0.2881847561560719
2013,04,Coquimbo,Coquimbo,06,Construcción,construction,471.90674650321,4543.3565110835,0.10386742606528794
2013,04,Coquimbo,Coquimbo,10,Servicios de vivienda e inmobiliarios,spatial_rent,334.37682133671,4543.3565110835,0.07359687062219289
2013,05,Valparaiso,Valparaíso,03,Minería,resource_rent,1004.4928535286,11069.531959067,0.09074393183406682
2013,05,Valparaiso,Valparaíso,06,Construcción,construction,759.79099179888,11069.531959067,0.06863804130187626
2013,05,Valparaiso,Valparaíso,10,Servicios de vivienda e inmobiliarios,spatial_rent,1053.4047053247,11069.531959067,0.09516253344947084
2013,06,OHiggins,O'Higgins,03,Minería,resource_rent,965.54990126493,5523.3397441326,0.17481269412960265
2013,06,OHiggins,O'Higgins,06,Construcción,construction,387.95780797087,5523.3397441326,0.07023971472748794
2013,06,OHiggins,O'Higgins,10,Servicios de vivienda e inmobiliarios,spatial_rent,413.89911046592,5523.3397441326,0.0749363844412435
2013,07,Maule,Maule,03,Minería,resource_rent,13.508262655896,4752.9949180299,0.0028420528296073016
2013,07,Maule,Maule,06,Construcción,construction,361.95487296006,4752.9949180299,0.07615301072320294
2013,07,Maule,Maule,10,Servicios de vivienda e inmobiliarios,spatial_rent,434.09607468993,4752.9949180299,0.09133106224103882
2013,08,Biobio,Biobío,03,Minería,resource_rent,25.523042233794,7756.0398861064,0.0032907311732001407
2013,08,Biobio,Biobío,06,Construcción,construction,561.67407849451,7756.0398861064,0.07241763667314961
2013,08,Biobio,Biobío,10,Servicios de vivienda e inmobiliarios,spatial_rent,692.93474772573,7756.0398861064,0.08934130792274576
2013,09,Araucania,La Araucanía,03,Minería,resource_rent,10.087058792409,3507.2293274602,0.0028760761987907013
2013,09,Araucania,La Araucanía,06,Construcción,construction,286.86094869914,3507.2293274602,0.08179132925615493
2013,09,Araucania,La Araucanía,10,Servicios de vivienda e inmobiliarios,spatial_rent,373.23593154693,3507.2293274602,0.10641902672991534
2013,10,Los_Lagos,Los Lagos,03,Minería,resource_rent,7.1114735687072,3754.2016992901,0.0018942705103063436
2013,10,Los_Lagos,Los Lagos,06,Construcción,construction,236.3535387448,3754.2016992901,0.06295706988505526
2013,10,Los_Lagos,Los Lagos,10,Servicios de vivienda e inmobiliarios,spatial_rent,321.34718609746,3754.2016992901,0.08559667589469822
2013,11,Aysen,Aysén,03,Minería,resource_rent,120.2717526445,718.79218918357,0.16732479074530424
2013,11,Aysen,Aysén,06,Construcción,construction,40.052520434836,718.79218918357,0.05572197505419346
2013,11,Aysen,Aysén,10,Servicios de vivienda e inmobiliarios,spatial_rent,47.555437469623,718.79218918357,0.06616020344299814
2013,12,Magallanes,Magallanes,03,Minería,resource_rent,124.36897920652,1242.1568446666,0.10012341013175445
2013,12,Magallanes,Magallanes,06,Construcción,construction,99.28518077997,1242.1568446666,0.07992966524820669
2013,12,Magallanes,Magallanes,10,Servicios de vivienda e inmobiliarios,spatial_rent,109.82614687248,1242.1568446666,0.08841568385187121
2013,13,Metropolitana,Metropolitana de Santiago,03,Minería,resource_rent,818.62867682478,57335.76182851,0.01427780238227723
2013,13,Metropolitana,Metropolitana de Santiago,06,Construcción,construction,3225.9109866721,57335.76182851,0.056263506122421966
2013,13,Metropolitana,Metropolitana de Santiago,10,Servicios de vivienda e inmobiliarios,spatial_rent,4667.679697357,57335.76182851,0.08140956967342523
2013,14,Los_Rios,Los Ríos,03,Minería,resource_rent,3.4121099522995,1648.2254363175,0.0020701718812948964
2013,14,Los_Rios,Los Ríos,06,Construcción,construction,103.81234648919,1648.2254363175,0.06298431282624162
2013,14,Los_Rios,Los Ríos,10,Servicios de vivienda e inmobiliarios,spatial_rent,145.28898245218,1648.2254363175,0.0881487321156672
2013,15,Arica_y_Parinacota,Arica y Parinacota,03,Minería,resource_rent,48.318970714461,1032.0355124809,0.0468190969497818
2013,15,Arica_y_Parinacota,Arica y Parinacota,06,Construcción,construction,65.287062019689,1032.0355124809,0.06326048011928008
2013,15,Arica_y_Parinacota,Arica y Parinacota,10,Servicios de vivienda e inmobiliarios,spatial_rent,103.5789520748,1032.0355124809,0.1003637479739506
2013,16,Nuble,Ñuble,03,Minería,resource_rent,5.5772407285224,1833.9256757877,0.0030411487238308542
2013,16,Nuble,Ñuble,06,Construcción,construction,131.5928010807,1833.9256757877,0.07175470784778605
2013,16,Nuble,Ñuble,10,Servicios de vivienda e inmobiliarios,spatial_rent,192.39530760572,1833.9256757877,0.10490899939174644
2014,01,Tarapaca,Tarapacá,03,Minería,resource_rent,1409.6880135868,3531.5861995437,0.3991656819162277
2014,01,Tarapaca,Tarapacá,06,Construcción,construction,225.6854447018,3531.5861995437,0.06390483820866663
2014,01,Tarapaca,Tarapacá,10,Servicios de vivienda e inmobiliarios,spatial_rent,173.61720579708,3531.5861995437,0.04916125389195152
2014,02,Antofagasta,Antofagasta,03,Minería,resource_rent,7936.6601526192,13581.974506349,0.584352455448149
2014,02,Antofagasta,Antofagasta,06,Construcción,construction,1419.3007686364,13581.974506349,0.10449885382813351
2014,02,Antofagasta,Antofagasta,10,Servicios de vivienda e inmobiliarios,spatial_rent,347.45318204227,13581.974506349,0.025581934488232934
2014,03,Atacama,Atacama,03,Minería,resource_rent,1356.7987547375,3310.1132186688,0.40989496887455473
2014,03,Atacama,Atacama,06,Construcción,construction,427.31241012045,3310.1132186688,0.12909298923989632
2014,03,Atacama,Atacama,10,Servicios de vivienda e inmobiliarios,spatial_rent,160.47589315628,3310.1132186688,0.04848048467079842
2014,04,Coquimbo,Coquimbo,03,Minería,resource_rent,1124.0822165017,4606.1376407571,0.24404008394263646
2014,04,Coquimbo,Coquimbo,06,Construcción,construction,491.8011968865,4606.1376407571,0.10677084256771446
2014,04,Coquimbo,Coquimbo,10,Servicios de vivienda e inmobiliarios,spatial_rent,367.46052288958,4606.1376407571,0.07977627929268336
2014,05,Valparaiso,Valparaíso,03,Minería,resource_rent,913.73908783219,11379.803224164,0.08029480561596587
2014,05,Valparaiso,Valparaíso,06,Construcción,construction,791.36943770504,11379.803224164,0.06954157485119228
2014,05,Valparaiso,Valparaíso,10,Servicios de vivienda e inmobiliarios,spatial_rent,1155.0523508221,11379.803224164,0.10150020418362324
2014,06,OHiggins,O'Higgins,03,Minería,resource_rent,1127.1151408808,6107.5150394054,0.18454561857133484
2014,06,OHiggins,O'Higgins,06,Construcción,construction,409.66907302565,6107.5150394054,0.0670762282831044
2014,06,OHiggins,O'Higgins,10,Servicios de vivienda e inmobiliarios,spatial_rent,454.98056815193,6107.5150394054,0.07449520225761488
2014,07,Maule,Maule,03,Minería,resource_rent,14.872115241751,5129.8095438896,0.00289915543930203
2014,07,Maule,Maule,06,Construcción,construction,352.9843660254,5129.8095438896,0.06881042327309388
2014,07,Maule,Maule,10,Servicios de vivienda e inmobiliarios,spatial_rent,477.74317170716,5129.8095438896,0.09313078148802353
2014,08,Biobio,Biobío,03,Minería,resource_rent,28.54339770194,8593.5175333628,0.003321503399641107
2014,08,Biobio,Biobío,06,Construcción,construction,564.37867451195,8593.5175333628,0.06567493140275218
2014,08,Biobio,Biobío,10,Servicios de vivienda e inmobiliarios,spatial_rent,763.66422272662,8593.5175333628,0.08886514977851966
2014,09,Araucania,La Araucanía,03,Minería,resource_rent,11.271624347986,3783.63446684,0.002979046852113013
2014,09,Araucania,La Araucanía,06,Construcción,construction,298.70940494951,3783.63446684,0.078947743913271
2014,09,Araucania,La Araucanía,10,Servicios de vivienda e inmobiliarios,spatial_rent,410.00189748589,3783.63446684,0.10836192054998212
2014,10,Los_Lagos,Los Lagos,03,Minería,resource_rent,7.9753924730636,4544.1917894923,0.001755073914684981
2014,10,Los_Lagos,Los Lagos,06,Construcción,construction,257.41281321853,4544.1917894923,0.056646555678779895
2014,10,Los_Lagos,Los Lagos,10,Servicios de vivienda e inmobiliarios,spatial_rent,352.84894753365,4544.1917894923,0.07764833965625206
2014,11,Aysen,Aysén,03,Minería,resource_rent,90.856470174476,1023.634034801,0.08875874295459411
2014,11,Aysen,Aysén,06,Construcción,construction,48.397249153666,1023.634034801,0.04727983586739053
2014,11,Aysen,Aysén,10,Servicios de vivienda e inmobiliarios,spatial_rent,51.952016325424,1023.634034801,0.05075252928213134
2014,12,Magallanes,Magallanes,03,Minería,resource_rent,147.65696820484,1416.664904071,0.10422857782424445
2014,12,Magallanes,Magallanes,06,Construcción,construction,90.533733953954,1416.664904071,0.06390624465516982
2014,12,Magallanes,Magallanes,10,Servicios de vivienda e inmobiliarios,spatial_rent,122.2248541302,1416.664904071,0.08627647496522889
2014,13,Metropolitana,Metropolitana de Santiago,03,Minería,resource_rent,833.80815942002,61124.647892845,0.01364111186180955
2014,13,Metropolitana,Metropolitana de Santiago,06,Construcción,construction,3350.2433976142,61124.647892845,0.0548100236665145
2014,13,Metropolitana,Metropolitana de Santiago,10,Servicios de vivienda e inmobiliarios,spatial_rent,5095.9140301575,61124.647892845,0.08336921693341985
2014,14,Los_Rios,Los Ríos,03,Minería,resource_rent,3.874581365949,1833.9195650061,0.002112732444694821
2014,14,Los_Rios,Los Ríos,06,Construcción,construction,126.48249173715,1833.9195650061,0.06896839651565051
2014,14,Los_Rios,Los Ríos,10,Servicios de vivienda e inmobiliarios,spatial_rent,158.7613314046,1833.9195650061,0.08656940818670635
2014,15,Arica_y_Parinacota,Arica y Parinacota,03,Minería,resource_rent,51.777875940454,1108.13184599,0.04672537489814299
2014,15,Arica_y_Parinacota,Arica y Parinacota,06,Construcción,construction,74.174688613574,1108.13184599,0.06693669970950673
2014,15,Arica_y_Parinacota,Arica y Parinacota,10,Servicios de vivienda e inmobiliarios,spatial_rent,112.79446500915,1108.13184599,0.10178794645900635
2014,16,Nuble,Ñuble,03,Minería,resource_rent,6.1107835403425,1999.7898645384,0.003055712826983958
2014,16,Nuble,Ñuble,06,Construcción,construction,128.16656209549,1999.7898645384,0.0640900148401712
2014,16,Nuble,Ñuble,10,Servicios de vivienda e inmobiliarios,spatial_rent,211.94362700299,1999.7898645384,0.10598294888943831
2015,01,Tarapaca,Tarapacá,03,Minería,resource_rent,1141.9958661479,3527.7996478631,0.32371335680574803
2015,01,Tarapaca,Tarapacá,06,Construcción,construction,309.92509097,3527.7996478631,0.0878522370616289
2015,01,Tarapaca,Tarapacá,10,Servicios de vivienda e inmobiliarios,spatial_rent,195.35180599845,3527.7996478631,0.05537497179489226
2015,02,Antofagasta,Antofagasta,03,Minería,resource_rent,6860.168529024,13089.19623155,0.524109227768192
2015,02,Antofagasta,Antofagasta,06,Construcción,construction,1502.7303149365,13089.19623155,0.11480692078817961
2015,02,Antofagasta,Antofagasta,10,Servicios de vivienda e inmobiliarios,spatial_rent,385.14420595847,13089.19623155,0.029424587968978896
2015,03,Atacama,Atacama,03,Minería,resource_rent,1067.9459283454,3045.7686738344,0.3506326457159776
2015,03,Atacama,Atacama,06,Construcción,construction,315.44712587622,3045.7686738344,0.10356897048228392
2015,03,Atacama,Atacama,10,Servicios de vivienda e inmobiliarios,spatial_rent,176.63805362863,3045.7686738344,0.0579945729779457
2015,04,Coquimbo,Coquimbo,03,Minería,resource_rent,855.23827718192,4709.6043366196,0.18159450689562218
2015,04,Coquimbo,Coquimbo,06,Construcción,construction,545.53948093732,4709.6043366196,0.11583552288999514
2015,04,Coquimbo,Coquimbo,10,Servicios de vivienda e inmobiliarios,spatial_rent,414.27041764762,4709.6043366196,0.0879628920048451
2015,05,Valparaiso,Valparaíso,03,Minería,resource_rent,742.13634489659,12252.136712457,0.06057199346641673
2015,05,Valparaiso,Valparaíso,06,Construcción,construction,924.15810925821,12252.136712457,0.07542832168356392
2015,05,Valparaiso,Valparaíso,10,Servicios de vivienda e inmobiliarios,spatial_rent,1293.414365183,12252.136712457,0.10556643265888135
2015,06,OHiggins,O'Higgins,03,Minería,resource_rent,944.37086025757,6685.7881944618,0.1412504902622915
2015,06,OHiggins,O'Higgins,06,Construcción,construction,538.41980153209,6685.7881944618,0.08053198603839891
2015,06,OHiggins,O'Higgins,10,Servicios de vivienda e inmobiliarios,spatial_rent,516.83185686527,6685.7881944618,0.07730305565069945
2015,07,Maule,Maule,03,Minería,resource_rent,14.338360818709,6019.7876089207,0.002381871546009537
2015,07,Maule,Maule,06,Construcción,construction,469.05769869421,6019.7876089207,0.0779193103090739
2015,07,Maule,Maule,10,Servicios de vivienda e inmobiliarios,spatial_rent,542.7551200563,6019.7876089207,0.09016183880839804
2015,08,Biobio,Biobío,03,Minería,resource_rent,27.244639068686,9662.2654908278,0.002819694728379054
2015,08,Biobio,Biobío,06,Construcción,construction,670.80963177366,9662.2654908278,0.06942570895101635
2015,08,Biobio,Biobío,10,Servicios de vivienda e inmobiliarios,spatial_rent,863.88970531041,9662.2654908278,0.08940860775668849
2015,09,Araucania,La Araucanía,03,Minería,resource_rent,11.603074027011,4240.3171183464,0.0027363694042618824
2015,09,Araucania,La Araucanía,06,Construcción,construction,350.72533461996,4240.3171183464,0.08271205309208869
2015,09,Araucania,La Araucanía,10,Servicios de vivienda e inmobiliarios,spatial_rent,457.66273279189,4240.3171183464,0.10793125137073831
2015,10,Los_Lagos,Los Lagos,03,Minería,resource_rent,8.2179278464575,4765.304112855,0.0017245337657020917
2015,10,Los_Lagos,Los Lagos,06,Construcción,construction,300.03710272071,4765.304112855,0.06296284468211012
2015,10,Los_Lagos,Los Lagos,10,Servicios de vivienda e inmobiliarios,spatial_rent,399.60534616925,4765.304112855,0.08385726004165504
2015,11,Aysen,Aysén,03,Minería,resource_rent,82.859924837456,822.85235906241,0.10069841074754872
2015,11,Aysen,Aysén,06,Construcción,construction,62.513566018421,822.85235906241,0.07597178926442089
2015,11,Aysen,Aysén,10,Servicios de vivienda e inmobiliarios,spatial_rent,58.346050005907,822.85235906241,0.07090707022142922
2015,12,Magallanes,Magallanes,03,Minería,resource_rent,57.732725343212,1485.5861513141,0.03886191675396513
2015,12,Magallanes,Magallanes,06,Construcción,construction,123.90135928856,1485.5861513141,0.08340233865195969
2015,12,Magallanes,Magallanes,10,Servicios de vivienda e inmobiliarios,spatial_rent,136.52063529718,1485.5861513141,0.0918968147195088
2015,13,Metropolitana,Metropolitana de Santiago,03,Minería,resource_rent,712.52257377555,66682.844489474,0.010685245646472429
2015,13,Metropolitana,Metropolitana de Santiago,06,Construcción,construction,3813.1140435223,66682.844489474,0.057182834246433605
2015,13,Metropolitana,Metropolitana de Santiago,10,Servicios de vivienda e inmobiliarios,spatial_rent,5681.8338275011,66682.844489474,0.08520683049743008
2015,14,Los_Rios,Los Ríos,03,Minería,resource_rent,4.1002114101685,2058.1895608628,0.001992144692663623
2015,14,Los_Rios,Los Ríos,06,Construcción,construction,150.19233977383,2058.1895608628,0.07297303544328
